date,from_city,to_city,distance_km,load_kg,delivery_time_hr
2023-04-17,"Fremont, CA","McAllen, TX",4568.2,343,70.84
2023-08-31,"Charlotte, NC","South Bend, IN",3477.8,794,37.67
2023-11-12,"Mobile, AL","Peoria, IL",3208.47,585,40.49
2021-02-23,"Irvine, CA","Laredo, TX",1737.0,982,16.34
2020-05-05,"Huntsville, AL","Deltona, FL",2346.53,424,21.49
2021-06-22,"Toledo, OH","Fayetteville, NC",3296.45,96,39.9
2021-12-03,"Dallas, TX","San Francisco, CA",1355.07,296,12.08
2022-01-24,"Rockford, IL","Antioch, CA",1952.7,65,27.05
2023-11-06,"Salt Lake City, UT","Fayetteville, NC",1493.95,314,19.75
2021-10-27,"Davenport, IA","South Bend, IN",4155.28,108,48.1
2021-05-03,"Corpus Christi, TX","Lexington, KY",4900.12,177,72.26
2020-05-28,"Mission Viejo, CA","San Diego, CA",3462.97,900,30.75
2023-08-09,"Washington, DC","Victorville, CA",4188.9,842,35.69
2020-05-15,"Rochester, NY","Hialeah, FL",4972.76,499,60.36
2023-07-03,"Green Bay, WI","Lakeland, FL",4114.58,634,55.29
2021-03-24,"Kissimmee, FL","Kennewick, WA",1825.64,417,30.07
2022-04-01,"Lansing, MI","Nashville, TN",417.25,988,5.71
2020-07-13,"Oakland, CA","Philadelphia, PA",375.87,288,3.24
2020-05-03,"Modesto, CA","New Orleans, LA",221.99,227,1.93
2023-08-27,"Asheville, NC","San Antonio, TX",713.39,629,6.12
2022-04-21,"Charleston, SC","Knoxville, TN",2850.3,794,36.62
2020-02-13,"Cincinnati, OH","Kennewick, WA",4297.81,837,67.17
2022-09-26,"Washington, DC","York, PA",1292.29,895,11.2
2020-06-30,"Austin, TX","St. Paul, MN",2894.69,783,37.77
2021-06-04,"Oxnard, CA","Charleston, SC",747.73,923,8.01
2021-07-21,"Scranton, PA","Charleston, SC",4337.33,805,41.45
2022-12-09,"Rock Hill, SC","Corpus Christi, TX",3403.76,721,36.05
2022-06-13,"Portland, OR","Jersey City, NJ",1913.2,448,16.66
2020-02-16,"Deltona, FL","Albany, NY",3421.96,196,50.77
2022-06-23,"Savannah, GA","Philadelphia, PA",1940.04,677,21.22
2021-10-12,"Minneapolis, MN","Philadelphia, PA",4037.25,332,38.68
2022-05-14,"Brownsville, TX","Trenton, NJ",2090.53,380,29.82
2020-06-08,"St. Petersburg, FL","Miami, FL",3813.18,816,47.13
2023-09-27,"Chattanooga, TN","Kennewick, WA",3461.49,333,35.26
2021-04-18,"Little Rock, AR","Hialeah, FL",4334.83,486,37.01
2022-01-25,"Lancaster, PA","Anchorage, AK",4608.27,624,43.83
2022-02-11,"Tucson, AZ","Lincoln, NE",299.54,234,2.58
2023-12-16,"Boston, MA","Winston-Salem, NC",3241.15,877,27.36
2020-06-09,"York, PA","Toledo, OH",3174.68,431,28.34
2020-03-08,"Columbia, SC","Peoria, IL",1073.17,914,17.28
2023-08-03,"Anaheim, CA","Winter Haven, FL",3622.02,497,35.01
2022-03-14,"San Diego, CA","Tallahassee, FL",4167.4,200,66.79
2020-04-02,"Eugene, OR","McAllen, TX",131.72,951,1.1
2023-11-02,"Phoenix, AZ","Canton, OH",2325.55,725,31.6
2023-02-23,"Hialeah, FL","Long Beach, CA",637.02,994,10.2
2020-12-13,"Ann Arbor, MI","Washington, DC",3038.15,535,25.62
2023-08-30,"Reno, NV","Aguadilla, PR",1730.05,698,17.78
2023-06-29,"Modesto, CA","Round Lake Beach, IL",2694.65,433,28.67
2020-10-30,"Lafayette, LA","Green Bay, WI",4157.51,138,35.76
2022-09-12,"Phoenix, AZ","San Diego, CA",4222.14,929,42.14
2023-09-29,"San Jose, CA","San Juan, PR",279.18,654,2.72
2020-11-17,"Jacksonville, FL","Baltimore, MD",1492.02,84,16.74
2022-06-01,"McAllen, TX","Knoxville, TN",2989.56,908,31.8
2024-02-04,"Brownsville, TX","Fort Collins, CO",2994.57,676,34.6
2020-02-26,"Concord, CA","Worcester, MA",486.51,236,4.27
2022-05-17,"North Las Vegas, NV","Charlotte, NC",1587.66,294,14.17
2021-03-10,"Jackson, MS","Round Lake Beach, IL",3328.76,649,30.52
2022-02-22,"Round Lake Beach, IL","Portland, OR",3052.77,461,30.07
2023-07-25,"Anaheim, CA","Denton, TX",3727.34,367,32.38
2020-07-31,"Victorville, CA","Charleston, SC",4865.84,951,67.62
2023-10-02,"Tampa, FL","Antioch, CA",525.28,943,7.25
2021-11-06,"Jersey City, NJ","Chula Vista, CA",1544.57,856,15.54
2020-04-14,"Dallas, TX","Rockford, IL",1507.46,665,14.58
2021-05-03,"Huntsville, AL","Queens, NY",1269.57,158,18.11
2021-01-19,"San Jose, CA","Baton Rouge, LA",4394.25,939,44.65
2021-08-28,"Bakersfield, CA","Norfolk, VA",4466.32,525,61.09
2020-05-03,"Salt Lake City, UT","Port St. Lucie, FL",1718.79,587,24.94
2020-12-19,"San Jose, CA","Bakersfield, CA",3540.37,377,36.1
2020-03-06,"Staten Island, NY","Ogden, UT",331.87,504,4.42
2023-03-09,"Cape Coral, FL","Columbus, GA",651.7,658,6.65
2022-09-15,"Arlington, VA","Deltona, FL",1241.87,745,17.34
2022-07-18,"Portland, OR","Sacramento, CA",4005.34,173,37.15
2021-06-03,"Boise, ID","Albany, NY",1581.91,712,25.23
2023-09-29,"Kissimmee, FL","Los Angeles, CA",3270.34,594,45.32
2021-08-10,"Detroit, MI","Durham, NC",2682.19,524,24.16
2020-05-31,"Kissimmee, FL","Canton, OH",4610.7,117,58.69
2021-08-30,"Long Beach, CA","Chicago, IL",1506.99,373,14.09
2020-11-07,"Trenton, NJ","Detroit, MI",2381.6,117,21.36
2022-07-02,"Lafayette, LA","Rochester, NY",2928.95,642,37.64
2021-08-12,"Brooklyn, NY","Round Lake Beach, IL",224.93,491,1.91
2020-04-26,"Ogden, UT","Arlington, VA",193.91,768,1.71
2020-11-12,"Seattle, WA","Fort Collins, CO",1036.54,144,15.03
2020-01-31,"Little Rock, AR","Springfield, MO",3133.77,469,27.8
2022-09-21,"St. Paul, MN","Victorville, CA",249.58,999,3.73
2022-06-30,"Asheville, NC","Staten Island, NY",3083.35,526,48.87
2020-01-07,"Asheville, NC","Lexington, KY",3596.28,809,35.26
2022-01-17,"Deltona, FL","Las Vegas, NV",2276.11,723,23.56
2022-01-06,"Oakland, CA","Columbia, SC",4107.28,503,38.4
2023-08-21,"Providence, RI","Rochester, NY",3219.9,840,31.33
2022-02-05,"Modesto, CA","Jacksonville, FL",1184.86,393,11.76
2020-07-20,"Fayetteville, AR","Atlanta, GA",2706.47,382,37.99
2020-10-10,"Spokane, WA","Lexington, KY",212.62,244,1.95
2023-11-04,"Anaheim, CA","Washington, DC",2520.3,176,26.79
2022-09-24,"Las Vegas, NV","Pittsburgh, PA",3484.84,343,44.04
2020-09-05,"Durham, NC","Detroit, MI",4053.91,689,40.92
2021-11-15,"Corpus Christi, TX","Bremerton, WA",2241.97,507,32.53
2020-12-06,"Cincinnati, OH","Brownsville, TX",1294.75,349,13.05
2020-09-27,"Fremont, CA","Nashville, TN",2245.63,112,24.95
2021-06-02,"Boise, ID","Cleveland, OH",647.5,128,7.11
2021-11-07,"Buffalo, NY","Manhattan, NY",1936.85,398,25.79
2022-11-17,"Reno, NV","Kansas City, MO",2227.3,576,26.94
2020-09-14,"Aurora, CO","Peoria, IL",344.41,378,2.94
2023-03-18,"Virginia Beach, VA","Rock Hill, SC",4197.53,587,54.35
2021-07-05,"Manhattan, NY","Tallahassee, FL",976.2,945,10.55
2023-09-01,"Aurora, CO","Hialeah, FL",1303.48,512,13.35
2021-01-20,"Dayton, OH","St. Petersburg, FL",1161.15,364,13.66
2021-09-27,"New Haven, CT","Lafayette, LA",3651.74,190,37.61
2024-02-06,"Plano, TX","Queens, NY",2513.49,316,22.94
2022-04-21,"Green Bay, WI","Jersey City, NJ",4498.48,157,48.04
2021-04-09,"Albuquerque, NM","New Haven, CT",4138.96,591,34.55
2022-09-16,"Seattle, WA","Fargo, ND",2449.74,719,25.08
2021-03-22,"Newark, NJ","Reading, PA",2953.03,716,31.02
2022-07-16,"Philadelphia, PA","Brownsville, TX",196.85,913,2.57
2023-12-15,"Brooklyn, NY","Dayton, OH",4890.86,760,56.81
2021-05-08,"Phoenix, AZ","Indianapolis, IN",918.1,474,13.79
2023-11-18,"York, PA","Staten Island, NY",163.21,718,2.3
2020-06-30,"Santa Ana, CA","San Francisco, CA",1563.05,414,22.75
2022-06-01,"Asheville, NC","Gilbert, AZ",3258.5,545,30.89
2023-06-04,"Poughkeepsie, NY","Jackson, MS",2998.79,749,39.01
2023-12-30,"Trenton, NJ","Palm Bay, FL",3115.73,172,33.17
2021-05-15,"New Orleans, LA","Brownsville, TX",2038.27,183,27.95
2022-02-13,"Poughkeepsie, NY","Richmond, VA",4846.21,816,68.35
2022-06-17,"Rock Hill, SC","Colorado Springs, CO",3725.69,865,48.35
2020-11-10,"Chesapeake, VA","Louisville, KY",3871.01,453,33.26
2022-08-21,"Fort Wayne, IN","El Paso, TX",515.71,939,4.49
2021-03-09,"Harrisburg, PA","Jersey City, NJ",2863.03,985,28.81
2023-03-08,"Worcester, MA","Arlington, VA",4829.66,636,65.86
2023-12-13,"Norfolk, VA","Oklahoma City, OK",1587.43,166,13.99
2023-01-07,"Hartford, CT","San Juan, PR",3136.29,563,40.2
2021-11-10,"Poughkeepsie, NY","Fort Collins, CO",3587.61,883,30.47
2022-02-20,"Bronx, NY","El Paso, TX",3514.41,325,34.22
2022-05-07,"Staten Island, NY","Buffalo, NY",942.97,467,8.03
2023-12-01,"Salt Lake City, UT","Columbus, OH",2608.22,925,31.25
2022-10-10,"Riverside, CA","Jacksonville, FL",2143.79,544,19.36
2023-11-19,"Oklahoma City, OK","Albany, NY",1327.14,125,14.2
2022-05-13,"Birmingham, AL","Spokane, WA",755.2,455,8.32
2023-08-04,"Grand Rapids, MI","Minneapolis, MN",711.59,455,7.05
2021-05-17,"Wilmington, NC","Wichita, KS",737.85,769,7.03
2023-10-17,"New Haven, CT","Baltimore, MD",2888.82,322,44.82
2020-12-28,"Cleveland, OH","Pittsburgh, PA",1515.02,346,13.91
2021-02-10,"Flint, MI","Reading, PA",2898.4,468,47.0
2020-08-26,"Nashville, TN","Buffalo, NY",4219.88,734,35.27
2023-03-26,"Concord, CA","Montgomery, AL",870.54,705,7.47
2022-05-11,"Trenton, NJ","Hartford, CT",3217.58,55,51.75
2023-10-05,"Mesa, AZ","Peoria, IL",4955.86,436,42.5
2020-02-04,"Kennewick, WA","Dallas, TX",651.05,970,9.33
2021-03-22,"Minneapolis, MN","Lubbock, TX",4437.67,252,40.43
2021-03-09,"Chicago, IL","Myrtle Beach, SC",1285.29,559,13.13
2022-02-22,"Los Angeles, CA","Columbia, SC",3858.73,342,43.02
2021-02-21,"Little Rock, AR","Santa Ana, CA",994.73,335,8.93
2023-10-05,"Tampa, FL","St. Petersburg, FL",4252.14,189,39.5
2020-06-02,"Tampa, FL","Montgomery, AL",2086.55,890,23.81
2023-02-23,"Raleigh, NC","Rockford, IL",3328.48,415,28.12
2021-08-27,"Youngstown, OH","Milwaukee, WI",1757.02,232,16.34
2020-08-14,"Brownsville, TX","Indianapolis, IN",3011.39,781,39.42
2020-04-24,"Anaheim, CA","Port St. Lucie, FL",2187.35,415,20.48
2020-04-06,"Wilmington, NC","Honolulu, HI",449.38,145,6.83
2023-12-08,"South Bend, IN","Oklahoma City, OK",1112.04,409,14.36
2020-07-25,"Aurora, CO","New Orleans, LA",4343.31,906,60.7
2021-02-28,"Cincinnati, OH","Syracuse, NY",2560.33,944,39.73
2020-05-25,"Reno, NV","Albany, NY",3242.11,458,39.59
2023-10-05,"Charleston, SC","Madison, WI",168.37,396,1.55
2024-01-08,"Long Beach, CA","Flint, MI",4478.31,774,48.18
2021-09-04,"Dayton, OH","Brownsville, TX",1544.21,294,17.65
2021-08-01,"Ogden, UT","Little Rock, AR",2263.0,925,24.81
2020-09-17,"Port St. Lucie, FL","Syracuse, NY",1592.69,437,14.91
2021-01-19,"Buffalo, NY","Philadelphia, PA",4536.77,781,56.97
2023-03-31,"Montgomery, AL","Enterprise, NV",2853.98,403,43.43
2020-11-05,"Bronx, NY","Poughkeepsie, NY",2629.59,719,23.82
2022-07-27,"Springfield, MA","Mission Viejo, CA",2811.27,366,41.34
2021-08-23,"Antioch, CA","Brownsville, TX",1343.99,100,14.39
2023-09-25,"Asheville, NC","San Diego, CA",1338.64,486,18.3
2023-11-07,"Kennewick, WA","San Jose, CA",2762.5,131,27.17
2023-05-09,"Kansas City, MO","Albuquerque, NM",1866.89,637,26.06
2023-09-04,"Miami, FL","Eugene, OR",1521.01,285,18.91
2021-04-17,"Providence, RI","Trenton, NJ",3560.44,405,44.35
2024-01-15,"Raleigh, NC","Baltimore, MD",4207.41,376,64.26
2022-09-11,"Denton, TX","Durham, NC",4938.92,632,50.55
2022-06-22,"Gilbert, AZ","McAllen, TX",392.55,599,6.37
2022-06-11,"Myrtle Beach, SC","Worcester, MA",2716.35,860,24.99
2021-10-15,"Las Vegas, NV","Savannah, GA",1765.22,971,15.77
2023-06-25,"Hartford, CT","Jacksonville, FL",3019.44,435,25.7
2022-09-29,"Modesto, CA","Montgomery, AL",1466.78,994,17.33
2021-03-09,"Fayetteville, NC","Newark, NJ",4747.34,321,68.57
2021-12-26,"Kansas City, MO","Little Rock, AR",2618.14,725,23.4
2023-01-15,"Baltimore, MD","Aguadilla, PR",1663.46,284,22.0
2023-12-29,"Des Moines, IA","Louisville, KY",4236.07,233,55.16
2022-08-05,"Fayetteville, NC","Bronx, NY",481.79,299,5.25
2021-07-03,"Aurora, CO","San Juan, PR",3648.93,108,38.65
2024-01-01,"McAllen, TX","Myrtle Beach, SC",504.82,546,7.69
2020-12-21,"Poughkeepsie, NY","Fayetteville, AR",3214.55,699,53.45
2020-04-13,"Sacramento, CA","Wilmington, NC",1493.3,280,15.75
2022-05-17,"Rockford, IL","Brooklyn, NY",2855.69,389,37.35
2022-11-07,"San Antonio, TX","Pensacola, FL",312.05,660,3.81
2022-10-30,"Oxnard, CA","Grand Rapids, MI",1797.05,805,17.6
2023-02-25,"Cincinnati, OH","Chesapeake, VA",546.36,628,5.75
2023-03-03,"Hartford, CT","Omaha, NE",2696.12,328,29.07
2022-07-27,"Mobile, AL","New Haven, CT",2748.31,93,29.04
2020-09-01,"Provo, UT","Montgomery, AL",4705.19,117,42.85
2021-08-26,"Chula Vista, CA","Denver, CO",1934.62,162,17.06
2023-05-29,"Queens, NY","Irvine, CA",4978.09,806,41.87
2020-02-03,"Enterprise, NV","Hartford, CT",2944.19,541,26.49
2020-05-03,"St. Petersburg, FL","Syracuse, NY",3692.19,418,41.86
2022-03-23,"Port St. Lucie, FL","Miami, FL",444.39,134,6.29
2020-12-06,"Brooklyn, NY","Montgomery, AL",695.99,360,10.24
2024-01-05,"Detroit, MI","Chula Vista, CA",3838.65,79,49.79
2023-06-03,"Louisville, KY","Tallahassee, FL",462.82,259,7.39
2020-05-22,"Buffalo, NY","Houston, TX",252.96,690,2.12
2022-06-23,"Kissimmee, FL","Boise, ID",1594.29,459,14.23
2022-11-17,"Des Moines, IA","Houston, TX",2485.65,724,36.29
2023-07-30,"Killeen, TX","Sacramento, CA",221.73,145,2.01
2021-12-27,"New York, NY","Harrisburg, PA",3861.73,969,48.47
2023-10-29,"Victorville, CA","Staten Island, NY",468.03,910,3.96
2020-05-07,"Chattanooga, TN","Springfield, MA",4372.72,538,62.56
2023-09-22,"Portland, OR","Mesa, AZ",4325.79,265,50.59
2022-07-13,"Jackson, MS","Spokane, WA",4640.57,74,40.56
2020-12-28,"Port St. Lucie, FL","Boise, ID",3065.18,525,31.95
2023-04-20,"Nashua, NH","Louisville, KY",1177.26,711,12.63
2020-03-05,"Kennewick, WA","Detroit, MI",3018.92,564,32.66
2020-12-23,"Peoria, IL","Cincinnati, OH",1889.55,823,17.96
2020-03-03,"Norfolk, VA","Fargo, ND",4124.21,779,38.76
2022-04-04,"Richmond, VA","Chesapeake, VA",438.31,987,5.01
2020-06-15,"Lakeland, FL","Flint, MI",930.69,923,11.28
2021-08-19,"Toledo, OH","Bakersfield, CA",2199.98,652,19.36
2021-01-22,"Springfield, MA","Ogden, UT",4399.95,573,67.88
2022-12-01,"Anaheim, CA","Lakeland, FL",1879.92,94,27.33
2023-06-09,"San Jose, CA","Bakersfield, CA",3672.77,943,33.13
2023-06-06,"San Juan, PR","Savannah, GA",889.52,538,10.21
2023-05-19,"Irving, TX","Harrisburg, PA",731.47,329,8.65
2023-08-18,"Corpus Christi, TX","York, PA",1523.21,940,25.35
2020-02-11,"Myrtle Beach, SC","Youngstown, OH",4121.03,255,38.96
2023-11-16,"Irving, TX","Seattle, WA",1934.87,436,22.25
2020-02-17,"Davenport, IA","Tampa, FL",2748.76,363,25.26
2021-09-07,"Corpus Christi, TX","Virginia Beach, VA",1484.85,191,23.35
2022-10-20,"Reno, NV","Rochester, NY",3160.26,847,41.51
2021-09-01,"Omaha, NE","Rochester, NY",409.37,380,3.87
2023-02-05,"Huntsville, AL","Albuquerque, NM",3443.93,431,41.62
2023-11-22,"Mission Viejo, CA","Atlanta, GA",1282.98,552,15.73
2022-09-12,"Cincinnati, OH","Kansas City, MO",3632.37,120,47.79
2020-10-10,"Baton Rouge, LA","Arlington, VA",4074.34,101,33.98
2020-10-04,"Santa Rosa, CA","Columbus, OH",2761.84,841,44.89
2023-07-12,"Anchorage, AK","Lansing, MI",2046.69,672,24.91
2020-03-07,"Austin, TX","Poughkeepsie, NY",344.48,898,4.93
2024-01-06,"Seattle, WA","Fayetteville, AR",3359.6,261,35.39
2022-03-27,"Fremont, CA","Greenville, SC",633.87,413,5.41
2023-08-04,"Detroit, MI","Charlotte, NC",3539.08,621,45.69
2023-07-09,"Plano, TX","Laredo, TX",2236.8,709,26.3
2023-09-11,"Grand Rapids, MI","New Orleans, LA",3965.69,966,37.45
2022-08-31,"Harrisburg, PA","Round Lake Beach, IL",3434.05,897,28.99
2020-02-13,"Albany, NY","Pittsburgh, PA",4788.05,411,63.55
2021-09-29,"Las Vegas, NV","Tallahassee, FL",2937.93,476,25.56
2022-04-28,"Bronx, NY","Newark, NJ",2583.39,126,23.02
2021-05-12,"Augusta, GA","Fayetteville, AR",3524.77,742,33.87
2022-05-02,"Colorado Springs, CO","Newark, NJ",3556.26,229,37.04
2022-11-22,"Kennewick, WA","Allentown, PA",2166.52,57,23.22
2023-07-13,"York, PA","Youngstown, OH",491.16,365,4.12
2021-04-01,"El Paso, TX","Cape Coral, FL",203.42,803,2.68
2021-12-15,"Indio, CA","Colorado Springs, CO",632.14,327,6.22
2023-03-22,"Gulfport, MS","Norfolk, VA",3223.34,578,52.04
2023-10-30,"Harrisburg, PA","Greenville, SC",3459.71,415,41.07
2022-12-07,"Oakland, CA","Chattanooga, TN",3660.52,947,34.01
2022-03-31,"Honolulu, HI","Peoria, IL",3012.29,841,37.31
2021-02-10,"Laredo, TX","Kansas City, MO",4192.3,306,36.25
2022-08-08,"Round Lake Beach, IL","Stockton, CA",844.76,166,12.45
2022-03-22,"Mobile, AL","Flint, MI",369.71,705,4.03
2021-03-03,"San Diego, CA","Harrisburg, PA",4488.96,176,59.18
2020-11-30,"Winter Haven, FL","Fresno, CA",998.28,779,11.28
2021-06-26,"Lancaster, PA","Rockford, IL",2104.1,777,33.93
2022-10-20,"Baton Rouge, LA","Houston, TX",2076.35,327,26.81
2021-07-02,"San Antonio, TX","Salt Lake City, UT",1726.33,623,19.91
2021-03-03,"Dayton, OH","Santa Rosa, CA",1873.03,600,24.78
2020-08-11,"New York, NY","Savannah, GA",4750.57,97,54.24
2023-01-02,"Bonita Springs, FL","Brownsville, TX",961.89,290,12.94
2023-10-03,"Chesapeake, VA","Austin, TX",4521.59,610,40.02
2022-11-17,"Baltimore, MD","Winter Haven, FL",3253.11,870,27.72
2022-10-15,"Youngstown, OH","Queens, NY",2769.9,439,44.56
2022-01-21,"Dayton, OH","Kennewick, WA",4621.22,944,51.76
2020-06-03,"Reno, NV","Knoxville, TN",3711.14,302,61.54
2023-12-09,"Myrtle Beach, SC","Indianapolis, IN",2911.57,658,27.48
2020-09-11,"Scranton, PA","Des Moines, IA",1516.64,631,25.23
2020-02-09,"Queens, NY","Raleigh, NC",3027.94,212,34.44
2020-09-10,"Green Bay, WI","Chicago, IL",1908.48,804,31.29
2022-10-04,"Greensboro, NC","Enterprise, NV",3326.14,610,46.92
2022-06-04,"Brownsville, TX","Las Vegas, NV",1427.35,808,17.64
2020-01-23,"Newark, NJ","Charlotte, NC",4009.3,170,39.97
2021-11-26,"Buffalo, NY","Tulsa, OK",3776.98,955,41.68
2022-10-12,"Indianapolis, IN","Flint, MI",1780.88,897,18.82
2022-07-20,"Dayton, OH","Aguadilla, PR",100.65,248,0.95
2021-04-07,"Jacksonville, FL","Indio, CA",2732.89,769,45.18
2021-11-11,"Miami, FL","Davenport, IA",4157.42,448,66.61
2023-03-03,"Durham, NC","Knoxville, TN",4380.18,956,57.47
2021-05-15,"Oklahoma City, OK","Dallas, TX",4975.25,873,47.18
2020-08-16,"Santa Clarita, CA","Youngstown, OH",4201.55,310,37.78
2021-08-19,"Mesa, AZ","Omaha, NE",1431.74,187,17.71
2022-02-17,"Rochester, NY","Spokane, WA",3536.42,666,30.73
2022-01-24,"Jackson, MS","Savannah, GA",4583.72,649,47.81
2021-01-28,"Boise, ID","Greenville, SC",1399.36,232,20.69
2020-06-19,"Santa Rosa, CA","Detroit, MI",3670.12,993,58.88
2023-05-08,"Kansas City, MO","Poughkeepsie, NY",932.74,568,9.08
2023-07-06,"San Juan, PR","Brooklyn, NY",1973.47,931,18.5
2023-07-23,"Riverside, CA","Raleigh, NC",2369.21,997,21.54
2022-10-26,"Bakersfield, CA","Fort Wayne, IN",3066.9,71,50.34
2021-03-26,"Scottsdale, AZ","Seattle, WA",1118.2,532,10.0
2022-03-07,"Phoenix, AZ","Buffalo, NY",1393.78,275,15.88
2021-10-11,"Garland, TX","Arlington, VA",3697.32,636,33.04
2023-07-03,"Ann Arbor, MI","Bridgeport, CT",4205.36,461,59.29
2022-04-26,"Indio, CA","Concord, CA",1427.65,508,12.17
2021-12-11,"Tulsa, OK","Huntsville, AL",4535.49,902,60.38
2021-07-04,"Modesto, CA","Birmingham, AL",2334.48,886,33.84
2021-04-18,"Kansas City, MO","Youngstown, OH",3712.69,68,49.93
2020-07-28,"Chattanooga, TN","Worcester, MA",104.02,315,1.16
2021-04-25,"North Las Vegas, NV","Detroit, MI",4988.99,375,57.97
2022-07-26,"Boston, MA","Asheville, NC",843.5,492,9.14
2022-03-10,"Albany, NY","Anaheim, CA",279.8,354,3.42
2024-02-07,"Glendale, AZ","Eugene, OR",706.7,701,6.21
2021-12-27,"Memphis, TN","Fort Wayne, IN",1136.68,777,18.87
2020-01-24,"Ann Arbor, MI","Chesapeake, VA",3788.52,984,57.24
2020-12-21,"Canton, OH","South Bend, IN",182.44,214,2.71
2021-03-15,"Peoria, IL","Pittsburgh, PA",1277.29,749,15.28
2020-06-19,"Ann Arbor, MI","Glendale, AZ",104.9,446,1.08
2022-04-17,"Bridgeport, CT","Miami, FL",2896.75,234,44.16
2023-06-04,"Arlington, TX","New Orleans, LA",488.9,573,7.1
2021-04-12,"Providence, RI","Reno, NV",1706.18,293,23.63
2021-09-25,"Brownsville, TX","Fort Worth, TX",4772.15,944,68.33
2021-11-18,"Lansing, MI","Glendale, AZ",2740.48,323,33.03
2023-06-12,"Denton, TX","Akron, OH",3741.8,135,36.78
2022-08-10,"Honolulu, HI","Henderson, NV",204.51,706,1.98
2023-12-29,"New Orleans, LA","Oxnard, CA",2811.0,507,36.13
2022-06-04,"San Francisco, CA","Tallahassee, FL",583.18,398,6.96
2021-10-30,"Richmond, VA","Peoria, IL",3073.64,759,50.8
2021-02-27,"Colorado Springs, CO","Hialeah, FL",615.6,930,8.36
2023-10-13,"Columbia, SC","York, PA",2289.68,163,25.05
2022-04-06,"Jacksonville, FL","Victorville, CA",2288.39,572,36.66
2021-01-09,"Raleigh, NC","Milwaukee, WI",4750.67,816,56.73
2023-06-13,"Peoria, IL","Wichita, KS",4043.38,387,41.86
2023-04-07,"Charleston, SC","Glendale, AZ",3652.04,199,31.59
2023-03-09,"Montgomery, AL","Kennewick, WA",1823.78,973,20.64
2022-11-10,"San Juan, PR","Atlanta, GA",2945.94,357,43.59
2023-03-25,"Jackson, MS","Milwaukee, WI",2437.03,618,31.05
2022-01-28,"Springfield, MO","Knoxville, TN",1309.98,340,14.09
2021-04-01,"Columbus, OH","Des Moines, IA",3836.05,559,43.28
2020-04-05,"Jersey City, NJ","McAllen, TX",477.77,397,4.81
2022-09-02,"Montgomery, AL","Syracuse, NY",502.25,778,5.95
2023-11-03,"Rochester, NY","Antioch, CA",4121.04,443,52.39
2021-02-11,"Milwaukee, WI","Providence, RI",1714.47,657,24.58
2020-03-21,"Brooklyn, NY","Portland, OR",2215.23,981,21.24
2021-09-06,"Antioch, CA","Winter Haven, FL",759.55,781,9.08
2021-08-02,"York, PA","Indianapolis, IN",542.27,929,7.59
2022-06-20,"Bremerton, WA","Sacramento, CA",4473.05,599,55.74
2023-05-23,"Irvine, CA","Fort Worth, TX",3840.39,794,55.95
2023-04-30,"Huntsville, AL","Albany, NY",1674.14,753,14.18
2020-09-20,"Provo, UT","Worcester, MA",1735.86,612,17.59
2023-05-07,"Manhattan, NY","Honolulu, HI",3477.63,647,35.91
2021-09-24,"Atlanta, GA","Santa Clarita, CA",4634.05,291,47.08
2021-10-30,"Minneapolis, MN","Dayton, OH",1764.73,771,26.5
2022-06-04,"Indio, CA","Eugene, OR",1112.72,997,10.58
2021-07-01,"Buffalo, NY","Lincoln, NE",2564.92,149,22.21
2022-12-01,"Worcester, MA","Columbia, SC",1351.86,161,17.9
2020-09-21,"Worcester, MA","Jacksonville, FL",381.25,832,3.55
2020-02-04,"Oxnard, CA","Gilbert, AZ",2933.16,997,32.53
2022-09-09,"Modesto, CA","Davenport, IA",4122.59,92,38.23
2021-10-25,"Baton Rouge, LA","Manhattan, NY",1945.42,529,20.19
2021-09-03,"Miami, FL","Sacramento, CA",1656.08,745,17.14
2020-04-10,"Hartford, CT","Santa Rosa, CA",3193.52,332,47.39
2021-12-01,"Bridgeport, CT","Baltimore, MD",2101.99,709,20.55
2020-10-05,"Knoxville, TN","Rochester, NY",3181.95,288,26.66
2020-03-22,"San Diego, CA","Cape Coral, FL",1684.16,129,19.59
2022-12-22,"Nashville, TN","Boise, ID",4523.04,515,62.52
2022-04-26,"Bridgeport, CT","Mesa, AZ",3062.8,977,27.97
2021-10-03,"Youngstown, OH","Akron, OH",269.83,289,3.51
