date,from_city,to_city,distance_km,load_kg,delivery_time_hr
2020-05-20,"Rock Hill, SC","Fresno, CA",1918.03,750,19.63
2021-07-04,"Omaha, NE","Henderson, NV",4607.53,442,74.31
2021-09-06,"Pensacola, FL","Garland, TX",4849.38,787,46.2
2023-09-02,"New Haven, CT","Deltona, FL",2406.83,836,25.33
2023-01-12,"Myrtle Beach, SC","Kennewick, WA",4881.59,299,70.96
2020-06-11,"Savannah, GA","Little Rock, AR",129.74,739,1.28
2021-11-07,"Gulfport, MS","Sacramento, CA",498.55,177,4.31
2022-01-06,"Milwaukee, WI","Scranton, PA",677.3,624,5.96
2022-08-24,"Lexington, KY","Rockford, IL",3277.51,824,50.12
2023-08-29,"Norfolk, VA","Omaha, NE",2184.64,632,21.64
2020-07-09,"Newark, NJ","Lafayette, LA",224.99,342,2.21
2022-07-16,"Jersey City, NJ","Fort Wayne, IN",3478.29,201,31.71
2022-02-11,"Anchorage, AK","San Antonio, TX",3764.21,174,38.32
2022-10-09,"Ogden, UT","Arlington, TX",1326.86,408,14.34
2022-05-31,"Lincoln, NE","Modesto, CA",458.44,907,6.52
2022-03-23,"Deltona, FL","Enterprise, NV",395.58,449,5.93
2022-08-01,"Shreveport, LA","Cape Coral, FL",1891.87,163,19.11
2020-01-06,"Birmingham, AL","Salem, OR",4379.8,751,55.9
2022-07-29,"Kissimmee, FL","Queens, NY",577.43,834,6.31
2021-05-23,"St. Petersburg, FL","Aguadilla, PR",215.6,631,1.8
2020-01-24,"Lincoln, NE","Orlando, FL",1870.63,65,25.17
2020-02-10,"Lakeland, FL","Salem, OR",3939.64,958,36.93
2022-01-14,"Lansing, MI","Port St. Lucie, FL",1232.45,846,10.93
2021-06-29,"Nashville, TN","Kansas City, MO",3294.06,228,32.44
2024-01-10,"Buffalo, NY","Kansas City, MO",2823.82,839,27.85
2021-08-26,"Grand Rapids, MI","Aguadilla, PR",3006.05,323,25.18
2021-07-14,"Santa Rosa, CA","Fort Worth, TX",4833.73,143,62.1
2021-07-22,"Henderson, NV","Green Bay, WI",2598.64,794,39.91
2023-01-14,"Oklahoma City, OK","Poughkeepsie, NY",2078.28,198,24.76
2021-05-22,"Winter Haven, FL","Chicago, IL",3547.26,397,50.67
2020-12-08,"Indio, CA","Irvine, CA",3119.94,691,39.0
2021-02-25,"Corpus Christi, TX","Poughkeepsie, NY",1226.53,700,16.47
2020-10-02,"Aurora, CO","Houston, TX",3801.94,895,57.88
2022-02-08,"Enterprise, NV","Plano, TX",3391.04,245,40.37
2023-12-17,"Winter Haven, FL","Kennewick, WA",3275.26,660,28.25
2023-02-14,"Greensboro, NC","Chattanooga, TN",1824.5,697,15.76
2021-09-23,"Fort Worth, TX","Santa Clarita, CA",745.99,329,8.49
2021-05-25,"Jacksonville, FL","Hialeah, FL",3112.78,160,50.89
2020-12-01,"Chesapeake, VA","Austin, TX",1886.99,516,19.3
2021-08-23,"Tallahassee, FL","Henderson, NV",1371.15,656,12.81
2022-05-25,"Phoenix, AZ","Cape Coral, FL",2894.14,343,25.77
2022-03-27,"Rock Hill, SC","Pittsburgh, PA",2524.56,222,34.15
2022-07-16,"Milwaukee, WI","Baton Rouge, LA",1973.81,502,21.32
2021-07-08,"Richmond, VA","Poughkeepsie, NY",2673.15,603,35.08
2022-05-31,"Modesto, CA","Huntsville, AL",3782.18,107,43.53
2020-06-22,"Las Vegas, NV","Scranton, PA",796.25,835,6.72
2022-11-08,"Philadelphia, PA","Santa Ana, CA",2883.29,882,25.83
2020-04-01,"Seattle, WA","Dayton, OH",1828.98,768,17.53
2020-04-23,"Albuquerque, NM","Rock Hill, SC",4794.34,299,45.63
2022-04-19,"Richmond, VA","Worcester, MA",2958.27,237,39.55
2020-02-27,"Montgomery, AL","Santa Clarita, CA",2519.72,525,33.35
2022-08-12,"Providence, RI","Salt Lake City, UT",523.17,629,6.85
2021-03-19,"Little Rock, AR","Scranton, PA",3894.35,364,45.57
2021-10-18,"Allentown, PA","Riverside, CA",1610.6,139,16.96
2022-06-15,"Augusta, GA","Irving, TX",378.33,663,3.22
2021-09-17,"Lexington, KY","Scranton, PA",4703.04,592,71.36
2021-09-24,"Corpus Christi, TX","Washington, DC",1358.68,282,15.0
2021-03-22,"Pensacola, FL","Birmingham, AL",622.18,240,7.25
2023-09-02,"Greensboro, NC","Peoria, IL",2242.0,183,30.68
2023-12-19,"Baton Rouge, LA","Huntsville, AL",4569.36,595,38.16
2023-09-05,"Shreveport, LA","Jackson, MS",4609.52,794,73.94
2023-09-04,"Norfolk, VA","Lansing, MI",3077.66,423,33.36
2021-10-09,"Lafayette, LA","Aguadilla, PR",3782.12,74,49.03
2022-05-28,"Los Angeles, CA","Montgomery, AL",1751.49,920,26.88
2022-08-12,"Poughkeepsie, NY","Chula Vista, CA",461.14,413,6.8
2020-09-03,"Austin, TX","Antioch, CA",4754.48,643,78.73
2020-04-26,"Los Angeles, CA","Shreveport, LA",104.47,449,1.11
2021-08-13,"Fayetteville, NC","San Juan, PR",3047.06,916,35.83
2023-08-20,"Toledo, OH","Indio, CA",630.32,267,5.35
2023-05-17,"Scranton, PA","Deltona, FL",155.49,976,2.53
2022-07-17,"Antioch, CA","Rochester, NY",3664.6,397,38.11
2023-05-14,"San Jose, CA","Port St. Lucie, FL",1214.24,941,19.31
2022-11-08,"Denver, CO","Pensacola, FL",2169.98,415,28.27
2023-05-12,"Des Moines, IA","Irving, TX",3841.44,875,50.78
2020-01-18,"Nashville, TN","Henderson, NV",3555.79,698,30.32
2020-03-03,"Springfield, MA","Lincoln, NE",4452.35,313,38.1
2023-12-26,"Omaha, NE","Springfield, MA",464.02,734,4.29
2021-08-12,"St. Petersburg, FL","Fargo, ND",4295.09,387,47.16
2020-02-22,"Modesto, CA","Mission Viejo, CA",1738.5,734,18.43
2023-07-21,"Savannah, GA","Philadelphia, PA",785.72,691,12.51
2020-11-12,"Hartford, CT","Fargo, ND",2240.91,536,20.73
2023-04-14,"Lancaster, PA","Plano, TX",3180.16,809,46.95
2020-10-12,"Santa Ana, CA","Gilbert, AZ",2243.39,867,36.72
2020-11-02,"Jacksonville, FL","Memphis, TN",2767.5,936,31.64
2020-03-15,"Davenport, IA","Rockford, IL",4795.12,700,53.71
2021-12-27,"Montgomery, AL","Fayetteville, AR",2226.48,841,29.41
2022-11-23,"Rock Hill, SC","Dallas, TX",473.37,203,4.08
2022-09-30,"Staten Island, NY","Dayton, OH",3729.03,219,36.48
2022-08-28,"Mobile, AL","Columbus, OH",863.65,791,8.17
2021-01-19,"Fremont, CA","Laredo, TX",3982.2,996,33.3
2023-02-23,"San Juan, PR","Syracuse, NY",3567.68,458,30.9
2020-01-10,"Detroit, MI","Irvine, CA",4368.86,101,42.17
2024-01-08,"Columbus, GA","Atlanta, GA",3034.66,353,29.29
2022-04-22,"Staten Island, NY","Lincoln, NE",4095.08,666,41.47
2020-05-25,"Plano, TX","Cape Coral, FL",1521.07,212,15.39
2021-08-14,"Port St. Lucie, FL","Ann Arbor, MI",3922.26,394,36.55
2023-09-14,"New Orleans, LA","Flint, MI",2493.87,503,24.0
2022-05-22,"Irving, TX","Concord, NC",4321.19,725,64.47
2020-10-08,"Salem, OR","Detroit, MI",2987.24,276,40.22
2021-02-14,"Salt Lake City, UT","Bremerton, WA",4352.77,664,63.83
2022-01-27,"Reno, NV","Colorado Springs, CO",4454.47,760,48.11
2021-01-30,"Port St. Lucie, FL","Brownsville, TX",3939.83,874,36.57
2021-05-15,"Rockford, IL","Trenton, NJ",2614.56,404,35.75
2023-07-21,"Laredo, TX","Tampa, FL",4273.95,242,69.96
2020-04-27,"Durham, NC","Mission Viejo, CA",1830.01,159,22.21
2021-04-20,"Concord, NC","Rockford, IL",3962.17,371,46.72
2023-06-16,"Sacramento, CA","Denton, TX",634.01,445,10.0
2020-02-18,"Augusta, GA","Green Bay, WI",3388.45,926,36.31
2021-09-07,"Houston, TX","Davenport, IA",3630.3,844,34.54
2020-03-27,"Raleigh, NC","St. Paul, MN",2158.64,186,26.06
2024-01-15,"Durham, NC","Philadelphia, PA",1877.85,254,19.43
2022-07-03,"Arlington, VA","Boston, MA",1448.51,204,13.02
2021-01-15,"Columbus, OH","Reno, NV",2529.1,230,41.52
2021-11-13,"Asheville, NC","Dallas, TX",1682.32,304,23.16
2023-06-26,"New Haven, CT","Lincoln, NE",4501.92,471,39.51
2022-12-28,"Mobile, AL","Riverside, CA",4511.34,436,42.87
2021-07-12,"Santa Ana, CA","Columbus, GA",446.3,97,5.02
2021-04-18,"Springfield, MA","Irving, TX",2099.52,599,24.62
2023-11-04,"San Jose, CA","Henderson, NV",738.79,510,6.22
2022-09-27,"Dallas, TX","Laredo, TX",3722.82,890,36.59
2022-07-09,"Virginia Beach, VA","Myrtle Beach, SC",841.94,839,8.97
2020-02-27,"Salt Lake City, UT","Corpus Christi, TX",1082.34,682,11.69
2023-03-23,"Austin, TX","Canton, OH",4986.73,410,51.2
2021-05-07,"Denver, CO","St. Louis, MO",4267.14,180,37.76
2021-12-02,"Flint, MI","Denton, TX",2122.46,449,19.46
2023-02-18,"Bakersfield, CA","Brownsville, TX",4752.7,579,74.73
2023-06-10,"Rochester, NY","San Jose, CA",3252.8,167,31.99
2022-01-20,"San Diego, CA","York, PA",4770.77,722,73.03
2022-04-13,"Nashville, TN","Nashua, NH",188.5,963,2.31
2020-01-04,"Port St. Lucie, FL","Jacksonville, FL",1330.99,873,13.13
2020-03-02,"Tucson, AZ","Miami, FL",2222.97,572,28.81
2021-07-11,"Augusta, GA","Charlotte, NC",1200.26,590,10.58
2022-10-29,"Canton, OH","New Haven, CT",2794.53,77,37.53
2021-07-04,"Port St. Lucie, FL","Virginia Beach, VA",4297.97,293,42.23
2022-07-17,"San Francisco, CA","Albany, NY",4127.89,261,38.72
2020-09-08,"Virginia Beach, VA","Bakersfield, CA",3200.54,83,27.4
2024-01-30,"Cleveland, OH","Brownsville, TX",3266.73,64,36.55
2023-06-12,"Detroit, MI","Ogden, UT",4382.97,942,36.94
2022-10-03,"Denver, CO","Lexington, KY",407.19,910,5.01
2021-05-06,"Winter Haven, FL","Knoxville, TN",3730.95,972,33.55
2022-05-25,"Charlotte, NC","Orlando, FL",2112.49,118,34.03
2020-02-07,"Buffalo, NY","Queens, NY",3292.02,699,35.74
2021-01-28,"Des Moines, IA","Columbus, GA",1092.86,491,11.84
2020-12-20,"Bridgeport, CT","Reading, PA",1360.86,969,11.9
2020-10-21,"North Las Vegas, NV","Columbus, GA",1598.11,764,20.16
2022-05-15,"Fargo, ND","Cape Coral, FL",717.79,60,11.33
2023-01-18,"Oakland, CA","Salt Lake City, UT",1439.35,122,12.56
2022-11-04,"Austin, TX","Jersey City, NJ",4450.66,653,37.6
2021-03-25,"Kansas City, MO","Montgomery, AL",3066.32,694,34.3
2021-06-01,"St. Petersburg, FL","Green Bay, WI",1559.83,673,18.22
2023-03-10,"Shreveport, LA","Port St. Lucie, FL",4012.07,799,65.82
2023-01-04,"Trenton, NJ","Pensacola, FL",4200.48,497,42.36
2021-10-30,"Bridgeport, CT","St. Paul, MN",4972.82,525,49.27
2023-05-24,"Des Moines, IA","Colorado Springs, CO",1768.5,397,15.22
2022-05-02,"Gulfport, MS","Durham, NC",2741.96,544,28.77
2023-10-08,"Davenport, IA","Worcester, MA",3245.59,840,46.0
2023-12-02,"Honolulu, HI","Denver, CO",1734.15,422,17.01
2023-07-25,"Memphis, TN","Winter Haven, FL",3303.38,794,33.96
2022-02-14,"Chandler, AZ","Canton, OH",1487.64,752,13.29
2020-10-07,"Indio, CA","Rochester, NY",4603.48,498,39.6
2022-11-03,"San Juan, PR","Honolulu, HI",2464.88,860,23.8
2021-09-11,"Fort Wayne, IN","Concord, CA",613.9,143,5.49
2020-03-15,"Fayetteville, NC","Appleton, WI",703.33,476,8.61
2023-02-20,"South Bend, IN","San Jose, CA",4384.1,869,59.24
2020-02-16,"Rochester, NY","Atlanta, GA",4761.9,548,46.08
2020-04-05,"Long Beach, CA","Youngstown, OH",130.91,677,1.32
2022-11-27,"Victorville, CA","Baltimore, MD",4847.56,341,61.21
2021-06-23,"Canton, OH","Lafayette, LA",688.68,863,9.71
2020-04-15,"Fort Worth, TX","Las Vegas, NV",4499.59,708,45.42
2021-12-02,"Bonita Springs, FL","Allentown, PA",2407.06,442,22.29
2022-08-20,"Brownsville, TX","Fremont, CA",2682.04,280,28.25
2020-06-03,"Washington, DC","Deltona, FL",2377.94,485,25.4
2023-08-13,"Corpus Christi, TX","Asheville, NC",1638.22,651,24.87
2021-07-20,"Indianapolis, IN","Phoenix, AZ",4968.69,188,54.18
2020-04-05,"Stockton, CA","Charleston, SC",3757.61,344,48.26
2020-03-20,"Bronx, NY","Santa Clarita, CA",3639.04,463,57.5
2022-11-11,"Fremont, CA","Rockford, IL",3161.63,388,26.6
2021-10-11,"Honolulu, HI","Seattle, WA",4430.16,325,70.97
2021-01-22,"Charleston, SC","Rock Hill, SC",1245.01,479,10.61
2020-06-10,"Sacramento, CA","Anchorage, AK",4834.35,952,45.29
2022-11-26,"Irving, TX","San Juan, PR",1684.8,369,15.49
2021-08-14,"Arlington, TX","North Las Vegas, NV",3327.48,369,28.9
2021-03-01,"Hartford, CT","Wilmington, NC",1800.5,608,18.72
2023-03-18,"Brownsville, TX","Indio, CA",4776.79,175,41.46
2021-11-13,"Arlington, TX","Gilbert, AZ",2532.17,803,21.61
2020-04-18,"Kansas City, MO","Mesa, AZ",3047.73,624,35.78
2022-01-23,"San Jose, CA","Victorville, CA",4881.41,189,56.82
2023-08-01,"Stockton, CA","Tulsa, OK",3544.86,715,58.13
2021-07-13,"Arlington, TX","Albany, NY",1279.14,208,12.61
2022-05-03,"Denton, TX","Atlanta, GA",1611.04,253,21.25
2023-11-13,"Wilmington, NC","Brooklyn, NY",3153.62,853,40.66
2023-10-12,"Oakland, CA","Laredo, TX",1069.33,141,15.45
2022-11-17,"Ogden, UT","Jacksonville, FL",4837.72,920,61.08
2022-07-02,"Richmond, VA","Rochester, NY",204.09,208,1.84
2020-09-15,"San Juan, PR","Madison, WI",4836.4,226,75.26
2023-06-05,"Albany, NY","Orlando, FL",3499.33,440,42.78
2022-10-05,"Concord, NC","McAllen, TX",4452.24,172,58.04
2023-04-13,"Ann Arbor, MI","San Antonio, TX",3178.05,726,32.76
2021-09-05,"York, PA","Winter Haven, FL",1190.55,149,13.24
2023-02-08,"Albuquerque, NM","Richmond, VA",4756.57,158,47.29
2021-04-01,"Austin, TX","Portland, OR",1734.59,357,25.28
2023-09-07,"Durham, NC","Youngstown, OH",3470.84,106,51.41
2020-10-01,"Buffalo, NY","Antioch, CA",4761.63,520,52.91
2022-11-29,"Toledo, OH","Buffalo, NY",2336.75,877,29.44
2022-06-08,"Charleston, SC","Colorado Springs, CO",2028.44,136,25.69
2023-07-10,"Buffalo, NY","Myrtle Beach, SC",599.37,130,8.02
2022-10-18,"Madison, WI","El Paso, TX",1807.35,562,16.49
2023-09-20,"Syracuse, NY","Canton, OH",3922.95,292,40.33
2022-06-19,"Scottsdale, AZ","Corpus Christi, TX",4302.14,267,46.24
2021-04-26,"Chula Vista, CA","Omaha, NE",3901.22,225,40.02
2021-08-13,"St. Petersburg, FL","Milwaukee, WI",1509.26,390,16.73
2023-12-08,"Allentown, PA","Palm Bay, FL",1104.71,249,14.67
2021-07-06,"Oklahoma City, OK","Santa Rosa, CA",4949.06,80,60.95
2021-07-03,"Palm Bay, FL","Stockton, CA",2516.17,390,21.78
2022-04-09,"Queens, NY","Lansing, MI",3473.64,818,32.06
2021-06-07,"Salt Lake City, UT","Las Vegas, NV",735.09,508,9.5
2022-04-23,"San Francisco, CA","Chicago, IL",386.68,721,4.22
2023-07-25,"Arlington, TX","Knoxville, TN",558.38,413,5.2
2021-08-13,"Fayetteville, NC","North Las Vegas, NV",1403.1,187,12.0
2021-06-23,"Boston, MA","Concord, CA",2623.89,86,22.89
2020-12-27,"Savannah, GA","Queens, NY",1599.01,578,22.15
2023-04-08,"Denton, TX","Greenville, SC",2321.62,79,25.45
2023-11-28,"Providence, RI","Kissimmee, FL",4585.01,672,45.87
2022-12-10,"Bridgeport, CT","St. Louis, MO",1463.6,79,12.67
2022-12-15,"San Jose, CA","Queens, NY",2031.32,508,20.11
2021-06-29,"Syracuse, NY","Davenport, IA",1203.06,789,12.41
2023-01-27,"Sacramento, CA","Arlington, TX",556.59,337,5.23
2023-06-07,"Cincinnati, OH","Columbia, SC",3972.87,781,47.96
2021-03-07,"Laredo, TX","Concord, NC",3852.57,433,44.36
2023-12-22,"Virginia Beach, VA","Pittsburgh, PA",4917.6,616,80.22
2021-03-27,"Green Bay, WI","South Bend, IN",3317.32,173,46.07
2020-08-25,"Providence, RI","Hialeah, FL",4718.74,600,40.42
2022-08-25,"Toledo, OH","Colorado Springs, CO",1430.88,334,17.84
2022-03-26,"Jacksonville, FL","Chesapeake, VA",2092.53,683,17.66
2022-05-22,"Chandler, AZ","Port St. Lucie, FL",2433.96,856,22.7
2021-03-10,"El Paso, TX","Deltona, FL",751.5,62,8.48
2022-12-10,"Harrisburg, PA","Peoria, IL",1485.46,250,12.93
2023-07-26,"Columbus, OH","Indio, CA",1701.86,164,18.82
2020-04-29,"Provo, UT","Phoenix, AZ",2377.88,131,24.52
2022-06-06,"Queens, NY","Santa Clarita, CA",325.13,456,2.87
2022-03-26,"Arlington, VA","Miami, FL",177.94,547,2.0
2021-12-28,"Chesapeake, VA","Mobile, AL",4407.13,525,42.17
2022-12-13,"Bridgeport, CT","Flint, MI",1879.5,566,20.27
2023-07-30,"Boise, ID","New York, NY",221.49,411,2.18
2021-12-29,"Buffalo, NY","Montgomery, AL",2454.56,539,36.06
2021-12-24,"Worcester, MA","Scranton, PA",1970.79,449,18.04
2020-10-10,"Fort Wayne, IN","Fayetteville, AR",711.27,914,6.04
2021-03-26,"Augusta, GA","Ann Arbor, MI",4431.85,470,38.34
2022-04-13,"Manhattan, NY","Queens, NY",3389.68,121,36.42
2023-01-30,"St. Louis, MO","St. Petersburg, FL",4906.08,123,71.21
2023-12-23,"Victorville, CA","Boise, ID",2662.18,969,34.39
2023-06-13,"Madison, WI","Little Rock, AR",3885.8,136,61.7
2020-05-13,"Chicago, IL","Anaheim, CA",4987.95,629,48.13
2023-04-30,"Reno, NV","Scranton, PA",1506.12,213,15.86
2021-01-11,"Palm Bay, FL","Kennewick, WA",3562.18,277,38.97
2022-09-10,"Salem, OR","Lincoln, NE",750.64,673,7.93
2021-03-16,"Orlando, FL","Lexington, KY",2611.09,358,27.38
2021-11-11,"Glendale, AZ","Winston-Salem, NC",1957.49,519,21.79
2021-06-29,"Chesapeake, VA","Boston, MA",1932.69,410,16.57
2023-03-25,"Omaha, NE","Durham, NC",2110.02,132,19.22
2023-07-24,"Aguadilla, PR","Bonita Springs, FL",2659.82,316,23.26
2023-11-28,"Riverside, CA","Asheville, NC",1931.31,342,24.36
2022-10-02,"Bronx, NY","North Las Vegas, NV",4830.32,452,45.3
2020-07-13,"Kissimmee, FL","Baltimore, MD",3842.07,336,53.52
2022-12-27,"Mission Viejo, CA","San Juan, PR",1928.5,348,23.03
2023-11-08,"Shreveport, LA","Jacksonville, FL",4146.4,905,56.73
2022-05-17,"Kennewick, WA","Winston-Salem, NC",1886.05,673,18.12
2022-04-29,"Houston, TX","Spokane, WA",2336.05,420,36.65
2021-12-10,"Hialeah, FL","Staten Island, NY",941.18,941,8.56
2024-01-07,"Anchorage, AK","Davenport, IA",2773.26,590,31.7
2023-05-12,"Mission Viejo, CA","Bakersfield, CA",1113.61,628,13.51
2020-06-05,"Staten Island, NY","Greenville, SC",3917.71,204,53.93
2023-11-06,"Cleveland, OH","Miami, FL",3093.58,161,33.8
2023-08-31,"Honolulu, HI","Chula Vista, CA",358.12,798,4.49
2020-11-30,"Bakersfield, CA","Oakland, CA",126.34,951,1.33
2023-06-01,"Springfield, MO","Knoxville, TN",1599.22,859,24.97
2020-05-10,"San Diego, CA","Arlington, TX",1408.38,100,14.19
2022-11-17,"Harrisburg, PA","Reading, PA",2887.89,262,29.07
2021-11-30,"Toledo, OH","Salem, OR",2417.66,939,33.54
2021-06-02,"Fayetteville, NC","Springfield, MA",3936.21,438,49.48
2023-06-09,"Worcester, MA","Salt Lake City, UT",3697.62,751,35.12
2022-03-28,"Portland, OR","Newark, NJ",564.7,560,8.8
2022-08-17,"St. Paul, MN","Huntsville, AL",1824.73,120,15.94
2021-07-14,"Madison, WI","Ogden, UT",3167.47,359,31.32
2022-05-27,"Orlando, FL","Worcester, MA",1285.79,734,12.33
2023-04-15,"Des Moines, IA","Bridgeport, CT",3484.58,434,40.61
2023-12-10,"Anaheim, CA","Norfolk, VA",4589.86,743,40.53
2021-05-10,"Asheville, NC","Irvine, CA",3036.45,681,32.33
2022-12-18,"Bridgeport, CT","Gulfport, MS",2337.91,447,21.09
2022-09-21,"Norfolk, VA","Cleveland, OH",1002.01,556,13.4
2020-01-08,"Brooklyn, NY","San Diego, CA",4961.42,487,47.58
2023-08-14,"Brooklyn, NY","Concord, CA",1552.75,438,22.76
2022-06-07,"Pensacola, FL","Rockford, IL",2455.34,546,27.01
2022-12-11,"Grand Rapids, MI","Palm Bay, FL",1043.66,441,9.32
2020-03-08,"New Orleans, LA","Mesa, AZ",628.1,394,6.95
2021-07-11,"Laredo, TX","Louisville, KY",3874.41,236,32.6
2023-09-28,"Washington, DC","Palm Bay, FL",212.08,773,1.9
2020-03-07,"Springfield, MO","Kissimmee, FL",144.16,856,1.68
2020-01-07,"Green Bay, WI","Austin, TX",1456.22,769,20.74
2020-05-28,"Memphis, TN","San Diego, CA",3126.68,892,44.61
2022-01-26,"Cleveland, OH","Concord, NC",4620.5,200,56.13
2020-08-29,"Shreveport, LA","Cincinnati, OH",2263.72,751,29.17
2022-02-19,"Port St. Lucie, FL","Lakeland, FL",710.4,951,6.6
2020-02-06,"Des Moines, IA","Atlanta, GA",527.82,869,7.79
2023-09-02,"Boston, MA","San Juan, PR",1929.8,137,23.83
2020-09-04,"Denton, TX","Colorado Springs, CO",3133.12,101,41.5
2023-09-28,"Chicago, IL","Long Beach, CA",4054.63,511,49.16
2022-12-22,"San Juan, PR","Springfield, MO",2715.52,772,30.62
2022-12-09,"Winter Haven, FL","Fort Collins, CO",3480.64,163,54.99
2021-11-19,"Jacksonville, FL","Irvine, CA",1269.62,208,14.26
2020-01-31,"Boise, ID","Kennewick, WA",4600.14,801,47.11
2022-04-21,"Augusta, GA","Port St. Lucie, FL",4139.85,289,48.4
2021-12-01,"Savannah, GA","Syracuse, NY",3478.24,578,35.42
2020-09-13,"St. Louis, MO","Phoenix, AZ",3788.09,921,38.31
2020-03-19,"El Paso, TX","Stockton, CA",4747.67,142,70.2
2022-05-30,"Louisville, KY","Jersey City, NJ",397.48,818,4.22
2023-02-07,"Fremont, CA","Columbia, SC",3834.25,222,32.44
2022-06-05,"Asheville, NC","Chattanooga, TN",873.29,95,13.9
2021-08-10,"San Jose, CA","Staten Island, NY",1026.46,579,8.77
2022-10-22,"Fayetteville, AR","Anchorage, AK",2095.63,52,33.56
2020-12-16,"New Orleans, LA","San Antonio, TX",2022.59,968,24.43
2022-10-23,"Reno, NV","Nashua, NH",2397.4,219,22.99
2021-03-21,"Bakersfield, CA","Nashua, NH",3327.15,192,32.53
2023-05-08,"North Las Vegas, NV","Deltona, FL",4318.44,852,60.38
2020-07-29,"St. Louis, MO","Tallahassee, FL",4943.26,94,46.33
2023-11-27,"Lancaster, PA","Tampa, FL",2555.24,76,25.09
2021-03-02,"Ann Arbor, MI","Boston, MA",3146.91,649,30.45
2023-10-09,"Palm Bay, FL","Lubbock, TX",1654.12,520,15.47
2022-10-12,"Green Bay, WI","Gulfport, MS",1739.85,385,15.41
2022-06-30,"Indio, CA","Scranton, PA",1078.74,763,16.64
2020-10-02,"Rock Hill, SC","Enterprise, NV",4710.59,249,52.99
2020-01-11,"York, PA","Jacksonville, FL",3413.8,123,52.6
2021-08-11,"Knoxville, TN","Hartford, CT",2421.62,362,32.34
2021-08-17,"New Haven, CT","Glendale, AZ",388.84,570,4.1
2021-05-18,"Queens, NY","Provo, UT",3620.63,668,38.67
2021-12-30,"Fort Worth, TX","Aurora, CO",1855.67,310,24.18
2020-08-01,"Syracuse, NY","Columbus, GA",4042.17,738,34.46
2020-04-01,"Miami, FL","Albany, NY",553.59,665,8.13
2022-12-08,"Louisville, KY","Aguadilla, PR",3467.22,1000,30.64
2020-12-06,"St. Paul, MN","Lafayette, LA",3811.66,157,49.88
2024-01-31,"Concord, NC","Kissimmee, FL",482.19,136,4.74
2020-09-16,"Springfield, MO","Deltona, FL",3567.02,304,38.57
2023-09-18,"Las Vegas, NV","Jacksonville, FL",2832.12,541,29.0
2020-10-25,"Flint, MI","Spokane, WA",4157.03,577,61.87
2023-04-18,"Youngstown, OH","Fort Wayne, IN",3915.54,203,56.44
2023-04-30,"Fort Worth, TX","Peoria, IL",816.27,690,7.15
2020-02-18,"Albany, NY","Poughkeepsie, NY",770.81,325,11.23
2023-10-06,"Baltimore, MD","Boston, MA",218.09,338,2.02
2022-07-26,"Virginia Beach, VA","Harrisburg, PA",4671.03,160,40.89
2020-02-17,"Bakersfield, CA","Austin, TX",4016.24,366,64.69
2022-11-22,"Cincinnati, OH","Charleston, SC",3984.8,77,36.07
2022-11-01,"Trenton, NJ","Kissimmee, FL",555.05,646,7.08
2021-04-05,"Port St. Lucie, FL","Victorville, CA",3868.79,440,35.83
2022-10-02,"Richmond, VA","Bonita Springs, FL",2588.01,450,25.56
2020-09-07,"Reading, PA","Akron, OH",679.11,912,9.4
2022-08-30,"Garland, TX","Salt Lake City, UT",3716.19,489,61.52
2021-01-29,"Aguadilla, PR","Honolulu, HI",140.42,484,1.55
2022-01-11,"Fort Collins, CO","York, PA",110.63,672,1.07
2022-12-02,"Atlanta, GA","New Orleans, LA",858.27,949,7.73
2023-03-03,"Indianapolis, IN","San Jose, CA",496.96,89,6.77
2021-03-30,"Palm Bay, FL","Durham, NC",1625.48,915,14.93
2020-03-03,"Aurora, CO","Reading, PA",3205.33,656,51.58
2022-04-23,"Trenton, NJ","Boston, MA",3556.84,693,49.81
2020-08-25,"Detroit, MI","Staten Island, NY",1424.26,929,17.96
2020-05-25,"South Bend, IN","Augusta, GA",1896.87,157,17.19
2023-08-02,"Madison, WI","Fayetteville, AR",1637.48,163,26.85
2022-03-09,"Washington, DC","Cape Coral, FL",651.48,503,7.45
2024-02-07,"Reading, PA","Asheville, NC",4196.37,126,65.05
